latitude,longitude,lease,operator,fake_number
28.347230,-99.513847,LIGHT RANCH,VERDUN OIL & GAS LLC,35
28.291269,-99.731347,BRISCOE FRIDAY RANCH,SN EF MAVERICK LLC,59
28.291175,-99.731278,BRISCOE FRIDAY RANCH,SN EF MAVERICK LLC,52
28.487828,-100.059481,PRITCHETT,EL TORO RESOURCES LLC,53
28.392467,-99.828995,CMWW A 42,PROTEGE ENERGY III LLC,78
28.214944,-99.738755,COTULLA,LEWIS PETROLEUM PROPERTIES INCORPORATED,42
28.612032,-99.872911,PENA CREEK III UNIT A,EXCO OPERATING COMPANY LP,97
28.599792,-99.896853,PENA CREEK I,EXCO OPERATING COMPANY LP,38
28.598495,-99.901149,PENA CREEK 1,EXCO OPERATING COMPANY LP,81
28.351506,-99.699261,STUMBERG RANCH,SN EF MAVERICK LLC,61
28.382519,-99.715158,STUMBERG RANCH,SN EF MAVERICK LLC,46
28.351556,-99.699375,STUMBERG RANCH,SN EF MAVERICK LLC,57
28.260111,-99.709886,BRISCOE FRIDAY RANCH,SN EF MAVERICK LLC,89
28.260158,-99.710000,BRISCOE FRIDAY RANCH,SN EF MAVERICK LLC,25
28.260146,-99.710437,BRISCOE FRIDAY RANCH,SN EF MAVERICK LLC,25
28.338528,-99.722978,BRISCOE CATARINA RANCH,SN EF MAVERICK LLC,100
28.344300,-99.722192,BRISCOE CATARINA RANCH,SN EF MAVERICK LLC,58
28.351603,-99.699492,STUMBERG RANCH,SN EF MAVERICK LLC,64
28.513650,-99.682414,TROTTER,CML EXPLORATION LIMITED LIABILITY CORP,81
28.565814,-99.775603,GIL,CML EXPLORATION LIMITED LIABILITY CORP,5
28.559588,-99.608255,JBGS UNIT,CHESAPEAKE OPERATING LLC,97
28.329831,-99.461206,RANCHO ENCANTADO,SN EF MAVERICK LLC,80
28.261995,-99.609744,BRIGGS,MURPHY EXPLORATION & PRODUCTION CO-USA,18
28.612213,-99.861575,PENA CREEK III UNIT `B`,EXCO OPERATING COMPANY LP,78
28.368231,-99.899125,BRICOE RANCH CARLA,SN EF MAVERICK LLC,42
28.368231,-99.899044,BRISCOE CARLA RANCH,SN EF MAVERICK LLC,49
28.368231,-99.898967,BRISCOE CARLA RANCH,SN EF MAVERICK LLC,48
28.607666,-100.070935,COMANCHE 660,EL TORO RESOURCES LLC,40
28.530212,-99.630842,LUFFEL,CHESAPEAKE OPERATING LLC,44
28.535294,-99.569955,DIMMIT S-4,KILLAM OIL COMPANY LIMITED,2
28.378358,-100.037600,LA BANDERA RANCH,SN EF MAVERICK LLC,17
28.563650,-99.550400,STANDIFER UNIT,TEXAS AMERICAN RESOURCES COMPANY,14
28.265439,-99.584631,BRIGGS,MURPHY EXPLORATION & PRODUCTION CO-USA,66
28.537650,-99.698561,WILSON BETTY,EXCO OPERATING COMPANY LP,87
28.563338,-99.819334,TEBO,CML EXPLORATION LIMITED LIABILITY CORP,40
28.568021,-99.810485,CIRCLE T,EXCO OPERATING COMPANY LP,5
28.333581,-99.727942,BRISCOE CATARINA RANCH,SN EF MAVERICK LLC,86
28.573550,-99.527710,BOYD G G,SN EF MAVERICK LLC,50
28.550833,-99.791111,THALMANN,CML EXPLORATION LIMITED LIABILITY CORP,57
28.204750,-99.615217,PILONCILLO,SN OPERATING LLC,68
28.283450,-99.870822,BRISCOE CATARINA WEST,SN EF MAVERICK LLC,80
28.292339,-99.735994,BRISCOE FRIDAY RANCH,SN EF MAVERICK LLC,52
28.292269,-99.735992,BRISCOE FRIDAY RANCH,SN EF MAVERICK LLC,18
28.292203,-99.735986,BRISCOE FRIDAY RANCH,SN EF MAVERICK LLC,10
28.488521,-100.049000,PRITCHETT,EL TORO RESOURCES LLC,56
28.406367,-99.531788,BRISCOE COCHINA WEST RANCH,SN EF MAVERICK LLC,66
28.312464,-99.692339,BEINHORN RANCH,SN EF MAVERICK LLC,93
28.316806,-99.695367,BEINHORN RANCH,SN EF MAVERICK LLC,51
28.283450,-99.870900,BRISCOE CATARINA WEST,SN EF MAVERICK LLC,33
28.283450,-99.870975,BRISCOE CATARINA WEST,SN EF MAVERICK LLC,6
28.555596,-99.827169,THALMANN,EXCO OPERATING COMPANY LP,82
28.559897,-99.599764,STRAIT JOHN,CHESAPEAKE OPERATING LLC,100
28.258250,-99.616136,PILONCILLO,SN OPERATING LLC,47
28.504633,-99.962691,BRISCOE-MCKNIGHT,EL TORO RESOURCES LLC,50
28.330718,-99.669646,BRISCOE CHIP EAST RANCH,SN EF MAVERICK LLC,36
28.268928,-99.860767,BRISCOE CATARINA SOUTH,SN EF MAVERICK LLC,26
28.268858,-99.860767,BRISCOE CATARINA SOUTH,SN EF MAVERICK LLC,31
28.268789,-99.860767,BRISCOE CATARINA SOUTH,SN EF MAVERICK LLC,43
28.330775,-99.669689,BRISCOE CHIP EAST RANCH,SN EF MAVERICK LLC,8
28.330811,-99.669722,BRISCOE CHIP EAST RANCH,SN EF MAVERICK LLC,51
28.254089,-100.096150,SAN PEDRO RANCH,BLACKBRUSH OIL & GAS LLC,81
28.559821,-99.620699,VOLTZ UNIT A,CHESAPEAKE OPERATING LLC,70
28.281347,-99.880589,BRISCOE CATARINA WEST,SN EF MAVERICK LLC,89
28.281245,-99.880397,BRISCOE CATARINA WEST,SN EF MAVERICK LLC,97
28.281240,-99.880484,BRISCOE CATARINA WEST,SN EF MAVERICK LLC,22
28.293621,-99.791685,BRISCOE CATARINA RANCH,SN EF MAVERICK LLC,79
28.293653,-99.791616,BRISCOE CATARINA RANCH,SN EF MAVERICK LLC,65
28.293689,-99.791548,BRISCOE CATARINA RANCH,SN EF MAVERICK LLC,92
28.269500,-99.871000,BRISCOE CATARINA SOUTH,SN EF MAVERICK LLC,50
28.269431,-99.871000,BRISCOE CATARINA SOUTH,SN EF MAVERICK LLC,21
28.269364,-99.871000,BRISCOE CATARINA SOUTH,SN EF MAVERICK LLC,80
28.390050,-99.553561,DIAMOND H STATE,SN EF MAVERICK LLC,85
28.461523,-99.437307,LIGHT,CHESAPEAKE OPERATING LLC,93
28.537264,-99.739389,BOND,CML EXPLORATION LIMITED LIABILITY CORP,58
28.601707,-99.501790,BAGGETT JOHN B,1776 ENERGY OPERATORS LLC,9
28.290828,-99.787894,BRISCOE CATARINA RANCH,SN EF MAVERICK LLC,67
28.290772,-99.787850,BRISCOE CATARINA RANCH,SN EF MAVERICK LLC,93
28.290717,-99.787803,BRISCOE CATARINA RANCH,SN EF MAVERICK LLC,13
28.555594,-99.827255,CIRCLE T RANCH UNIT A,EXCO OPERATING COMPANY LP,98
28.590001,-99.791134,CIRCLE T UNIT A,EXCO OPERATING COMPANY LP,11
28.467567,-99.437207,LIGHT,CHESAPEAKE OPERATING LLC,93
28.467512,-99.437207,LIGHT,CHESAPEAKE OPERATING LLC,98
28.475975,-99.437274,LIGHT,CHESAPEAKE OPERATING LLC,94
28.476030,-99.437274,LIGHT,CHESAPEAKE OPERATING LLC,29
28.289436,-99.860186,BRISCOE CATARINA WEST,SN EF MAVERICK LLC,76
28.386408,-99.940152,NHL,CHESAPEAKE OPERATING LLC,77
28.595815,-99.923634,PENA CREEK I,EXCO OPERATING COMPANY LP,33
28.317389,-99.814025,BRISCOE CATARINA NORTH,SN EF MAVERICK LLC,13
28.317389,-99.814103,BRISCOE CATARINA NORTH,SN EF MAVERICK LLC,91
28.317389,-99.814178,BRISCOE CATARINA NORTH,SN EF MAVERICK LLC,7
28.530278,-99.569722,DIMMIT S-4,KILLAM OIL COMPANY LIMITED,50
28.504585,-99.800586,PISTOL UNIT,EXCO OPERATING COMPANY LP,1
28.359514,-99.960739,LA BANDERA RANCH,SN EF MAVERICK LLC,100
28.560000,-99.628462,VOLTZ UNIT B,CHESAPEAKE OPERATING LLC,77
28.531378,-99.703886,LANSFORD,CML EXPLORATION LIMITED LIABILITY CORP,71
28.212576,-99.835872,GATES 010 CHK-B TRACT 1,CHESAPEAKE OPERATING LLC,42
28.212569,-99.835811,GATES 010 CHK-B TRACT 1,CHESAPEAKE OPERATING LLC,83
28.533950,-99.680078,RUTH,CML EXPLORATION LIMITED LIABILITY CORP,86
28.530210,-99.630780,LUFFEL,CHESAPEAKE OPERATING LLC,74
28.388556,-99.552108,DIAMOND H RANCH,SN EF MAVERICK LLC,88
28.482500,-99.397222,RITCHIE FARMS,EP ENERGY E&P COMPANY LP,94
28.482663,-99.397103,RITCHIE FARMS,EP ENERGY E&P COMPANY LP,53
28.511740,-99.409142,LAZY A COTULLA,CHESAPEAKE OPERATING LLC,8
28.511769,-99.409089,LAZY A COTULLA,CHESAPEAKE OPERATING LLC,30
28.521659,-99.418108,LAZY A COTULLA,CHESAPEAKE OPERATING LLC,37
28.296439,-99.820156,BRISCOE CATARINA NORTH,SN EF MAVERICK LLC,1
28.296439,-99.820078,BRISCOE CATARINA NORTH,SN EF MAVERICK LLC,89
28.356356,-99.927253,SOUTH SPUR STATE,SN EF MAVERICK LLC,99
28.356353,-99.927175,SOUTH SPUR STATE,SN EF MAVERICK LLC,100
28.296442,-99.820000,BRISCOE CATARINA NORTH,SN EF MAVERICK LLC,49
28.521686,-99.418053,LAZY A COTULLA,CHESAPEAKE OPERATING LLC,43
28.604223,-99.759807,ALLEE UNIT D,EXCO OPERATING COMPANY LP,77
28.601391,-99.750044,ALLEE UNIT A,EXCO OPERATING COMPANY LP,48
28.349833,-99.496244,RANCHO ENCANTADO,SN EF MAVERICK LLC,50
28.349769,-99.496272,RANCHO ENCANTADO,SN EF MAVERICK LLC,12
28.349706,-99.496300,RANCHO ENCANTADO,SN EF MAVERICK LLC,48
28.548125,-99.577995,GALM,CHESAPEAKE OPERATING LLC,9
28.396634,-99.429928,BRISCOE COCHINA EAST RANCH,SN EF MAVERICK LLC,4
28.396688,-99.429880,BRISCOE COCHINA EAST RANCH,SN EF MAVERICK LLC,6
28.396742,-99.429832,BRISCOE COCHINA EAST RANCH,SN EF MAVERICK LLC,21
28.286708,-99.522826,PILONCILLO,SN OPERATING LLC,23
28.250889,-99.557213,PILONCILLO,SN OPERATING LLC,65
28.212117,-99.687870,PILONCILLO,SN OPERATING LLC,18
28.212126,-99.687844,PILONCILLO,SN OPERATING LLC,70
28.286522,-99.916261,ROGERS DENTONIO RANCH,SN EF MAVERICK LLC,29
28.286458,-99.916294,ROGERS DENTONIO RANCH,SN EF MAVERICK LLC,8
28.286397,-99.916328,ROGERS DENTONIO RANCH,SN EF MAVERICK LLC,27
28.371500,-99.610028,BLAKEWAY UNIT A,CHESAPEAKE OPERATING LLC,28
28.402500,-99.783611,MORO CREEK,PROTEGE ENERGY III LLC,79
28.358125,-99.530874,BRIGGS,MURPHY EXPLORATION & PRODUCTION CO-USA,72
28.606855,-99.878769,PENA CREEK III UNIT C,EXCO OPERATING COMPANY LP,75
28.333031,-99.673286,BRISCOE CHIP EAST RANCH,SN EF MAVERICK LLC,31
28.333080,-99.673230,BRISCOE CHIP EAST RANCH,SN EF MAVERICK LLC,72
28.333131,-99.673175,BRISCOE CHIP EAST RANCH,SN EF MAVERICK LLC,27
28.348514,-99.840806,BRISCOE CARLA RANCH,SN EF MAVERICK LLC,63
28.348465,-99.840749,BRISCOE CARLA RANCH,SN EF MAVERICK LLC,17
28.348417,-99.840694,BRISCOE CARLA RANCH,SN EF MAVERICK LLC,46
28.403856,-99.533489,BRISCOE COCHINA WEST RANCH,SN EF MAVERICK LLC,57
28.519216,-99.784176,WHITECOTTON UNIT A,EXCO OPERATING COMPANY LP,32
28.240735,-100.025317,FAITH-SAN PEDRO,CHESAPEAKE OPERATING LLC,23
28.371989,-99.560264,BRIGGS,MURPHY EXPLORATION & PRODUCTION CO-USA,49
28.372019,-99.550566,BRIGGS,MURPHY EXPLORATION & PRODUCTION CO-USA,63
28.286475,-99.923009,ROGERS DENTONIO RANCH,SN EF MAVERICK LLC,38
28.372197,-99.921808,SOUTH SPUR RANCH,SN EF MAVERICK LLC,17
28.297389,-99.965703,MAUND RANCH,SN EF MAVERICK LLC,62
28.257746,-99.905413,FAITH-BONITA,CHESAPEAKE OPERATING LLC,75
28.499472,-99.434940,LAZY A COTULLA,CHESAPEAKE OPERATING LLC,34
28.263628,-99.991788,FAITH-SAN PEDRO,CHESAPEAKE OPERATING LLC,49
28.289047,-99.687103,BEINHORN RANCH,SN EF MAVERICK LLC,65
28.289046,-99.687180,BEINHORN RANCH,SN EF MAVERICK LLC,84
28.490242,-100.015441,JRED RANCH B,PATTERSON ENERGY CORPORATION,88
28.343817,-99.848158,BRISCOE CARLA RANCH,SN EF MAVERICK LLC,46
28.343817,-99.848314,BRISCOE CARLA RANCH,SN EF MAVERICK LLC,54
28.343817,-99.848236,BRISCOE CARLA RANCH,SN EF MAVERICK LLC,64
28.476308,-100.071068,PRITCHETT,NEWFIELD EXPLORATION COMPANY,55
28.390145,-99.553626,DIAMOND H STATE,SN EF MAVERICK LLC,48
28.283993,-99.694507,BEINHORN RANCH,SN EF MAVERICK LLC,95
28.283995,-99.694583,BEINHORN RANCH,SN EF MAVERICK LLC,83
28.398611,-99.787778,MORO CREEK,PROTEGE ENERGY III LLC,64
28.583889,-99.570278,BRYMER UNIT,KILLAM OIL COMPANY LIMITED,9
28.365929,-99.839585,CMWW A,PROTEGE ENERGY III LLC,60
28.458431,-99.919309,MONTEMAYOR,PATTERSON ENERGY CORPORATION,12
28.342867,-99.855278,BRISCOE CARLA RANCH,SN EF MAVERICK LLC,33
28.474032,-99.471065,NAEGELI,CHESAPEAKE OPERATING LLC,41
28.603546,-99.743365,ALLEE UNIT B,EXCO OPERATING COMPANY LP,98
28.263573,-99.991787,FAITH-SAN PEDRO,CHESAPEAKE OPERATING LLC,32
28.337305,-99.858659,BRISCOE CARLA RANCH,SN EF MAVERICK LLC,100
28.337307,-99.858581,BRISCOE CARLA RANCH,SN EF MAVERICK LLC,82
28.337307,-99.858503,BRISCOE CARLA RANCH,SN EF MAVERICK LLC,11
28.388650,-99.552175,DIAMOND H RANCH,SN EF MAVERICK LLC,5
28.337036,-99.870622,BRISCOE CARLA RANCH,SN EF MAVERICK LLC,87
28.337103,-99.870632,BRISCOE CARLA RANCH,SN EF MAVERICK LLC,42
28.337172,-99.870644,BRISCOE CARLA RANCH,SN EF MAVERICK LLC,27
28.470483,-99.474972,NAEGELI,CHESAPEAKE OPERATING LLC,50
28.467200,-99.478573,NAEGELI,CHESAPEAKE OPERATING LLC,20
28.370833,-99.833056,CMWW A,PROTEGE ENERGY III LLC,89
28.364683,-99.481064,BRISCOE COCHINA WEST RANCH,SN EF MAVERICK LLC,58
28.364731,-99.481008,BRISCOE COCHINA WEST RANCH,SN EF MAVERICK LLC,21
28.364781,-99.480953,BRISCOE COCHINA WEST RANCH,SN EF MAVERICK LLC,20
28.415700,-99.568097,KONE,MURPHY EXPLORATION & PRODUCTION CO-USA,42
28.514371,-99.478579,ROGERS B,CHESAPEAKE OPERATING LLC,38
28.544525,-99.581088,GALM B,CHESAPEAKE OPERATING LLC,24
28.359569,-99.960631,LA BANDERA RANCH,SN EF MAVERICK LLC,2
28.231914,-100.028878,FOGMT,SN EF MAVERICK LLC,53
28.587983,-99.614130,ZIENTEK UNIT A,CHESAPEAKE OPERATING LLC,83
28.388399,-99.805041,MORO CREEK,PROTEGE ENERGY III LLC,64
28.417528,-99.546669,KONE,MURPHY EXPLORATION & PRODUCTION CO-USA,90
28.363592,-99.467672,BRISCOE COCHINA EAST RANCH,SN EF MAVERICK LLC,88
28.601415,-99.764915,ALLEE UNIT `E`,EXCO OPERATING COMPANY LP,4
28.363661,-99.467675,BRISCOE COCHINA EAST RANCH,SN EF MAVERICK LLC,13
28.258162,-99.991971,FAITH-SAN PEDRO,CHESAPEAKE OPERATING LLC,79
28.258107,-99.991970,FAITH-SAN PEDRO,CHESAPEAKE OPERATING LLC,25
28.488468,-99.988595,BRISCOE-MCKNIGHT,EL TORO RESOURCES LLC,88
28.388438,-99.804979,MORO CREEK,PROTEGE ENERGY III LLC,57
28.611926,-99.872879,PENA CREEK III UNIT E,EXCO OPERATING COMPANY LP,95
28.414689,-99.952792,SHOOK,SEA EAGLE FORD LLC,89
28.251979,-99.991254,FAITH-SAN PEDRO,CHESAPEAKE OPERATING LLC,51
28.397256,-99.910319,DEDMAN,STONEGATE PRODUCTION COMPANY LLC,91
28.388480,-99.804914,MORO CREEK,PROTEGE ENERGY III LLC,15
28.258933,-99.949072,FAITH-BONITA,CHESAPEAKE OPERATING LLC,21
28.258878,-99.949044,FAITH-BONITA,CHESAPEAKE OPERATING LLC,28
28.292811,-99.831053,BRISCOE CATARINA NORTH,SN EF MAVERICK LLC,25
28.292947,-99.831069,BRISCOE CATARINA NORTH,SN EF MAVERICK LLC,42
28.292879,-99.831061,BRISCOE CATARINA NORTH,SN EF MAVERICK LLC,5
28.381885,-99.714507,STUMBERG RANCH,SN EF MAVERICK LLC,78
28.382308,-99.714845,STUMBERG RANCH,SN EF MAVERICK LLC,38
28.381943,-99.714550,STUMBERG RANCH,SN EF MAVERICK LLC,57
28.502311,-99.946252,BRISCOE-MCKNIGHT,EL TORO RESOURCES LLC,66
28.335644,-99.832219,BRISCOE CATARINA NORTH,SN EF MAVERICK LLC,47
28.335711,-99.832200,BRISCOE CATARINA NORTH,SN EF MAVERICK LLC,78
28.335778,-99.832181,BRISCOE CATARINA NORTH,SN EF MAVERICK LLC,53
28.229956,-99.911683,FAITH-YANA,CHESAPEAKE OPERATING LLC,69
28.253192,-99.452267,PILONCILLO,SN OPERATING LLC,35
28.251869,-99.991253,FAITH-SAN PEDRO,CHESAPEAKE OPERATING LLC,75
28.444282,-99.494968,HENRICHSON,CHESAPEAKE OPERATING LLC,59
28.537703,-99.698583,WILSON  BETTY,EXCO OPERATING COMPANY LP,10
28.430886,-99.453964,VALLEY WELLS,CHESAPEAKE OPERATING LLC,15
28.331011,-99.840006,BRISCOE CATARINA NORTH,SN EF MAVERICK LLC,17
28.331061,-99.839953,BRISCOE CATARINA NORTH,SN EF MAVERICK LLC,10
28.331111,-99.839897,BRISCOE CATARINA NORTH,SN EF MAVERICK LLC,35
28.576764,-99.772417,FLYING G RANCH,EXCO OPERATING COMPANY LP,62
28.271970,-99.853488,BRISCOE CATARINA SOUTH,SN EF MAVERICK LLC,23
28.271935,-99.853555,BRISCOE CATARINA SOUTH,SN EF MAVERICK LLC,6
28.272005,-99.853421,BRISCOE CATARINA SOUTH,SN EF MAVERICK LLC,52
28.595033,-99.409783,CENIZO RANCH,CARRIZO EAGLE FORD LLC,27
28.594997,-99.409758,CENIZO RANCH,CARRIZO EAGLE FORD LLC,12
28.265003,-99.687813,PILONCILLO,SN OPERATING LLC,30
28.345947,-99.486711,RANCHO ENCANTADO,SN EF MAVERICK LLC,70
28.230011,-99.911682,FAITH-YANA D UNIT,CHESAPEAKE OPERATING LLC,2
28.345981,-99.486739,RANCHO ENCANTADO,SN EF MAVERICK LLC,52
28.345914,-99.486683,RANCHO ENCANTADO,SN EF MAVERICK LLC,61
28.254509,-99.909771,FAITH-BONITA,CHESAPEAKE OPERATING LLC,89
28.274943,-99.988869,FAITH-SAN PEDRO,CHESAPEAKE OPERATING LLC,96
28.363731,-99.467675,BRISCOE COCHINA EAST RANCH,SN EF MAVERICK LLC,88
28.401389,-99.819722,CMWW B,PROTEGE ENERGY III LLC,42
28.397152,-99.925903,NHL,CHESAPEAKE OPERATING LLC,12
28.200941,-100.074619,FAITH-SANDY DIM,CHESAPEAKE OPERATING LLC,58
28.200886,-100.074618,FAITH-SANDY-DIM,CHESAPEAKE OPERATING LLC,3
28.254564,-99.909772,FAITH-BONITA,CHESAPEAKE OPERATING LLC,40
28.495174,-99.407725,VESPER DIM,CHESAPEAKE OPERATING LLC,5
28.356692,-99.691569,STUMBERG RANCH,SN EF MAVERICK LLC,78
28.356708,-99.691493,STUMBERG RANCH,SN EF MAVERICK LLC,24
28.356678,-99.691644,STUMBERG RANCH,SN EF MAVERICK LLC,57
28.583685,-99.619425,ZIENTEK UNIT B,CHESAPEAKE OPERATING LLC,55
28.353064,-99.581623,VIVION,VERDUN OIL & GAS LLC,87
28.264022,-99.772232,BRISCOE RANCH EF,ROSETTA RESOURCES OPERATING LP,68
28.485560,-99.410526,VESPER DIM,CHESAPEAKE OPERATING LLC,41
28.277450,-99.731950,BRISCOE FRIDAY SMITH,SN EF MAVERICK LLC,64
28.277492,-99.731889,BRISCOE FRIDAY SMITH,SN EF MAVERICK LLC,78
28.277531,-99.731825,BRISCOE FRIDAY SMITH,SN EF MAVERICK LLC,10
28.521389,-99.639235,SUGARLAND DIM,CHESAPEAKE OPERATING LLC,70
28.206612,-99.911704,FAITH-YANA,CHESAPEAKE OPERATING LLC,72
28.206557,-99.911705,FAITH-YANA,CHESAPEAKE OPERATING LLC,100
28.373394,-99.469969,BRISCOE COCHINA EAST RANCH,SN EF MAVERICK LLC,74
28.381883,-99.401308,BRISCOE COCHINA EAST RANCH,SN EF MAVERICK LLC,86
28.374619,-99.471219,BRISCOE COCHINA EAST RANCH,SN EF MAVERICK LLC,98
28.315177,-99.823774,BRISCOE CATARINA NORTH,SN EF MAVERICK LLC,21
28.210107,-99.418381,PILONCILLO,SN OPERATING LLC,91
28.362553,-99.823011,CMWW A,PROTEGE ENERGY III LLC,47
28.567127,-99.758521,OLD RIVER RANCH DIM,EXCO OPERATING COMPANY LP,86
28.296164,-100.003758,MAUND RANCH 19 UNIT,SN EF MAVERICK LLC,50
28.314625,-99.823514,BRISCOE CATARINA NORTH,SN EF MAVERICK LLC,79
28.362500,-99.822778,CMWW A,PROTEGE ENERGY III LLC,80
28.485132,-99.427807,VESPER DIM,CHESAPEAKE OPERATING LLC,5
28.439852,-99.499819,HENRICHSON UNIT C DIM,CHESAPEAKE OPERATING LLC,49
28.403182,-100.000456,TOCQUIGNY,SEA EAGLE FORD LLC,83
28.514392,-99.597142,IVEY RANCH,CHESAPEAKE OPERATING LLC,11
28.636517,-99.850058,SANFORD UNIT DIM,EXCO OPERATING COMPANY LP,3
28.293569,-99.678922,BRISCOE CHIP EAST RANCH,SN EF MAVERICK LLC,97
28.293639,-99.678924,BRISCOE CHIP EAST RANCH,SN EF MAVERICK LLC,27
28.363799,-99.467674,BRISCOE COCHINA EAST RANCH,SN EF MAVERICK LLC,90
28.233114,-99.726972,COTULLA,LEWIS PETROLEUM PROPERTIES INCORPORATED,51
28.360728,-99.935375,SOUTH SPUR UNIT A,SN EF MAVERICK LLC,95
28.616295,-99.765546,ALLEE DIM C,EXCO OPERATING COMPANY LP,29
28.297431,-100.091844,SAN PEDRO RANCH,BLACKBRUSH OIL & GAS LLC,33
28.363867,-99.467675,BRISCOE COCHINA EAST RANCH,SN EF MAVERICK LLC,40
28.231231,-99.686231,PILONCILLO,SN OPERATING LLC,34
28.231224,-99.686256,PILONCILLO,SN OPERATING LLC,88
28.231237,-99.686203,PILONCILLO,SN OPERATING LLC,59
28.231242,-99.686176,PILONCILLO,SN OPERATING LLC,43
28.467900,-100.078824,PRITCHETT,NEWFIELD EXPLORATION COMPANY,64
28.280382,-99.699625,BEINHORN RANCH,SN EF MAVERICK LLC,88
28.280383,-99.699700,BEINHORN RANCH,SN EF MAVERICK LLC,29
28.280382,-99.699779,BEINHORN RANCH,SN EF MAVERICK LLC,27
28.364830,-99.480895,BRISCOE COCHINA WEST RANCH,SN EF MAVERICK LLC,66
28.364928,-99.480781,BRISCOE COCHINA WEST RANCH,SN EF MAVERICK LLC,52
28.364878,-99.480836,BRISCOE COCHINA WEST RANCH,SN EF MAVERICK LLC,57
28.311792,-99.814722,BRISCOE CATARINA NORTH,SN EF MAVERICK LLC,48
28.311792,-99.814644,BRISCOE CATARINA NORTH,SN EF MAVERICK LLC,31
28.311792,-99.814567,BRISCOE CATARINA NORTH,SN EF MAVERICK LLC,3
28.637098,-99.900037,FERGUSON MCKNIGHT,EL TORO RESOURCES LLC,97
28.330094,-99.880800,BRISCOE CARLA RANCH,SN EF MAVERICK LLC,16
28.330047,-99.880744,BRISCOE CARLA RANCH,SN EF MAVERICK LLC,46
28.329997,-99.880689,BRISCOE CARLA RANCH,SN EF MAVERICK LLC,20
28.286417,-99.923194,ROGERS DENTONIO RANCH,SN EF MAVERICK LLC,46
28.286417,-99.923117,ROGERS DENTONIO RANCH,SN EF MAVERICK LLC,8
28.546667,-99.572500,BIG WELLS UNIT,KILLAM OIL COMPANY LIMITED,89
28.637222,-99.899722,FERGUSON MCKNIGHT,EL TORO RESOURCES LLC,13
28.364167,-99.843611,CMWW A,PROTEGE ENERGY III LLC,37
28.374478,-99.623670,BLAKEWAY UNIT B DIM,CHESAPEAKE OPERATING LLC,8
28.377853,-99.565731,DIAMOND H STATE,SN EF MAVERICK LLC,65
28.373464,-99.537794,BRIGGS,MURPHY EXPLORATION & PRODUCTION CO-USA,98
28.529277,-99.530801,BIG WELLS SOUTH DIM,CHESAPEAKE OPERATING LLC,37
28.482788,-99.437229,LIGHT,CHESAPEAKE OPERATING LLC,38
28.482843,-99.437229,LIGHT,CHESAPEAKE OPERATING LLC,58
28.511760,-99.795786,VON ROSENBERG UNIT A DIM,EXCO OPERATING COMPANY LP,85
28.381682,-99.525092,DIAMOND H RANCH,SN EF MAVERICK LLC,75
28.296692,-99.674425,BRISCOE CHIP EAST RANCH,SN EF MAVERICK LLC,40
28.296675,-99.674350,BRISCOE CHIP EAST RANCH,SN EF MAVERICK LLC,27
28.296708,-99.674497,BRISCOE CHIP EAST RANCH,SN EF MAVERICK LLC,3
28.343428,-99.715903,BRISCOE CATARINA RANCH,ANADARKO E & P ONSHORE LLC,24
28.310030,-99.823692,BRISCOE CATARINA NORTH,SN EF MAVERICK LLC,41
28.310097,-99.823692,BRISCOE CATARINA NORTH,SN EF MAVERICK LLC,25
28.310167,-99.823692,BRISCOE CATARINA NORTH,SN EF MAVERICK LLC,42
28.274822,-99.736967,BRISCOE FRIDAY RANCH,SN EF MAVERICK LLC,29
28.411389,-99.835278,CMWW B,PROTEGE ENERGY III LLC,61
28.507945,-99.823098,GONZALEZ UNIT A DIM,EXCO OPERATING COMPANY LP,73
28.345800,-99.485846,RANCHO ENCANTADO,SN EF MAVERICK LLC,75
28.345847,-99.486628,RANCHO ENCANTADO,SN EF MAVERICK LLC,16
28.401374,-99.919760,NHL,CHESAPEAKE OPERATING LLC,68
28.591483,-99.416708,CENIZO RANCH,CARRIZO EAGLE FORD LLC,28
28.363996,-99.843087,CMWW A,PROTEGE ENERGY III LLC,55
28.287269,-99.887231,BRISCOE CATARINA WEST,SN EF MAVERICK LLC,19
28.287267,-99.887308,BRISCOE CATARINA WEST,SN EF MAVERICK LLC,99
28.569103,-99.752511,OLD RIVER RANCH DIM,EXCO OPERATING COMPANY LP,42
28.287267,-99.887386,BRISCOE CATARINA WEST,SN EF MAVERICK LLC,6
28.287525,-99.889814,BRISCOE CATARINA WEST,SN EF MAVERICK LLC,44
28.287544,-99.889889,BRISCOE CATARINA WEST,SN EF MAVERICK LLC,69
28.287561,-99.889964,BRISCOE CATARINA WEST,SN EF MAVERICK LLC,25
28.411571,-99.835165,CMWW B,PROTEGE ENERGY III LLC,73
28.326731,-99.808281,BRISCOE CATARINA NORTH,SN EF MAVERICK LLC,65
28.326733,-99.808203,BRISCOE CATARINA NORTH,SN EF MAVERICK LLC,6
28.326733,-99.808125,BRISCOE CATARINA NORTH,SN EF MAVERICK LLC,7
28.591447,-99.416683,CENIZO RANCH,CARRIZO EAGLE FORD LLC,92
28.235537,-100.025674,FAITH-SAN PEDRO,CHESAPEAKE OPERATING LLC,78
28.353411,-99.495639,RANCHO ENCANTADO,SN EF MAVERICK LLC,42
28.353411,-99.495594,RANCHO ENCANTADO,SN EF MAVERICK LLC,49
